jobs: [(21,1), (2,14), (3,12), (5,10), (3,18), (3,20), (20,4), (3,29), (3,32), (6,16), (3,33), (10,10), (3,34), (14,8), (26,5), (22,7), (15,11), (22,8), (8,23), (7,30), (22,13), (15,20), (34,9), (15,22), (36,11), (20,25), (18,28), (25,22), (16,38), (36,17), (33,19), (32,20), (28,24), (22,39), (23,38), (39,24), (32,32), (27,39), (33,32), (39,30)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(1,12), (19,1), (2,11), (6,4), (2,13), (9,4), (2,26), (3,28), (3,29), (3,31), (6,16), (3,34), (8,13), (19,7), (5,35), (8,22), (27,7), (20,13), (31,9), (12,25), (8,38), (9,36), (13,26), (11,33), (23,17), (20,23), (14,35), (35,14), (28,20), (17,38), (19,35), (33,22), (22,34), (20,38), (36,22), (39,27), (38,28), (30,38), (33,39), (39,40)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(4,1), (13,1), (9,5), (6,9), (36,2), (2,38), (10,10), (9,12), (7,18), (6,23), (35,4), (35,4), (4,39), (16,10), (33,5), (16,12), (15,16), (14,22), (29,11), (32,10), (14,23), (19,17), (13,25), (34,10), (11,36), (26,19), (14,37), (27,20), (19,29), (23,24), (24,24), (20,30), (33,22), (35,25), (29,33), (36,33), (34,36), (36,34), (39,32), (37,39)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(1,2), (2,1), (14,1), (12,3), (13,3), (8,8), (10,7), (11,7), (3,28), (4,21), (11,8), (10,9), (5,19), (14,7), (8,14), (40,3), (4,35), (8,19), (15,13), (11,18), (11,21), (36,7), (33,8), (8,36), (17,17), (23,13), (8,38), (10,35), (18,20), (17,27), (29,16), (26,21), (39,14), (21,34), (19,38), (30,29), (40,22), (35,29), (30,37), (40,31)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(7,4), (52,1), (11,5), (7,9), (16,4), (3,23), (2,36), (4,32), (17,8), (2,70), (47,4), (12,16), (6,33), (9,25), (8,30), (35,7), (14,19), (10,27), (6,50), (65,5), (6,56), (23,15), (39,9), (6,66), (14,29), (75,6), (56,9), (22,25), (57,10), (59,10), (30,21), (13,49), (15,46), (15,46), (30,23), (16,50), (33,26), (40,22), (44,20), (23,42), (44,22), (62,16), (64,17), (62,18), (75,15), (49,23), (54,22), (35,34), (51,24), (52,25), (52,28), (77,20), (55,29), (62,29), (34,57), (51,38), (54,36), (45,47), (54,40), (41,53), (42,52), (43,60), (52,53), (51,59), (76,41), (46,70), (76,44), (71,49), (67,52), (74,48), (64,61), (80,49), (76,52), (71,58), (68,62), (67,69), (80,60), (75,70), (77,70), (73,77)]
jobs: [(6,1), (10,1), (4,4), (20,1), (103,1), (16,13), (122,2), (29,11), (19,23), (19,31), (60,12), (61,12), (5,158), (39,23), (46,21), (18,57), (105,10), (107,10), (103,14), (12,122), (37,42), (20,79), (20,88), (32,55), (45,41), (21,90), (65,30), (134,15), (17,125), (71,30), (15,144), (17,130), (41,54), (25,89), (124,18), (82,28), (54,43), (17,141), (21,115), (50,50), (19,136), (91,29), (79,34), (38,71), (134,21), (25,113), (56,51), (46,64), (146,21), (104,31), (117,28), (44,76), (69,49), (64,53), (74,46), (42,82), (119,29), (28,134), (104,37), (45,86), (58,67), (130,30), (34,115), (43,91), (58,70), (107,38), (38,108), (119,35), (37,114), (27,160), (72,62), (49,94), (62,77), (38,130), (84,60), (36,142), (47,109), (114,46), (38,142), (126,47), (89,69), (60,104), (56,114), (79,83), (83,80), (73,91), (155,43), (72,93), (48,143), (155,45), (79,90), (48,149), (150,48), (63,116), (49,160), (140,56), (59,135), (78,103), (106,76), (65,124), (80,102), (89,92), (112,77), (136,65), (83,107), (138,66), (78,118), (65,142), (71,130), (152,61), (128,74), (154,62), (145,68), (155,64), (147,71), (156,67), (149,71), (156,68), (138,81), (107,106), (74,154), (158,74), (104,113), (150,79), (79,157), (128,97), (87,145), (102,126), (115,112), (98,134), (148,89), (101,136), (132,105), (154,91), (113,126), (129,111), (134,107), (107,136), (94,159), (139,108), (118,128), (126,122), (126,130), (143,119), (152,113), (109,159), (123,144), (114,159), (115,160), (115,160), (142,132), (148,127), (134,150), (137,150), (139,149), (148,144), (139,154), (142,154), (155,148), (159,148)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(7,7), (1,74), (82,1), (44,4), (43,6), (7,42), (83,4), (24,17), (6,69), (16,29), (63,8), (77,7), (68,8), (22,25), (53,11), (22,27), (14,43), (36,17), (138,5), (23,31), (52,14), (10,73), (75,10), (23,35), (14,60), (56,15), (11,105), (9,130), (103,13), (97,14), (16,85), (58,24), (68,22), (24,63), (22,76), (36,49), (13,136), (26,80), (25,84), (142,15), (23,97), (154,15), (25,101), (23,116), (21,133), (22,134), (20,150), (30,101), (109,28), (107,30), (81,40), (34,102), (27,129), (36,105), (25,155), (61,66), (34,120), (115,36), (130,32), (160,27), (66,66), (81,54), (109,41), (73,62), (55,83), (38,124), (152,31), (75,64), (43,112), (48,101), (34,146), (38,134), (43,119), (124,42), (78,70), (145,38), (96,60), (128,45), (53,109), (94,62), (44,136), (70,86), (39,160), (133,48), (52,125), (121,54), (48,138), (92,72), (89,75), (118,57), (68,100), (113,61), (44,160), (89,80), (132,54), (122,62), (55,148), (91,92), (65,131), (151,57), (111,78), (122,71), (60,147), (83,107), (63,142), (102,88), (133,68), (154,59), (74,124), (72,128), (101,92), (111,84), (91,108), (138,74), (82,125), (65,159), (88,119), (99,107), (92,116), (119,90), (74,148), (76,147), (127,91), (121,98), (106,112), (83,145), (82,147), (142,85), (108,112), (125,97), (145,84), (137,90), (83,150), (123,103), (86,157), (159,85), (140,99), (108,130), (157,90), (118,120), (99,147), (106,139), (125,125), (100,157), (137,117), (154,106), (111,148), (153,113), (127,137), (121,151), (152,122), (124,153), (121,157), (136,140), (127,150), (139,138), (120,160), (124,159), (157,129), (158,155)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(5,1), (1,8), (12,2), (2,27), (2,30), (8,14), (46,3), (44,5), (3,96), (85,4), (7,55), (7,79), (12,53), (13,54), (13,58), (32,24), (70,11), (118,7), (32,27), (13,71), (44,21), (155,6), (155,6), (12,80), (107,9), (19,59), (42,28), (85,15), (150,9), (12,114), (21,69), (124,12), (73,21), (53,29), (61,26), (118,14), (34,50), (72,26), (58,33), (13,149), (19,102), (40,52), (15,140), (70,31), (14,158), (113,20), (46,51), (45,55), (160,18), (99,31), (124,25), (152,21), (90,37), (70,50), (85,43), (69,53), (38,97), (25,150), (67,56), (53,71), (56,68), (137,28), (30,133), (27,148), (34,123), (41,102), (115,37), (44,98), (109,40), (38,116), (69,66), (33,141), (57,83), (38,127), (63,77), (81,60), (97,51), (143,35), (68,74), (88,58), (111,46), (103,50), (126,41), (94,58), (63,87), (123,45), (160,36), (150,39), (94,65), (62,100), (54,115), (78,83), (42,155), (133,49), (74,89), (102,65), (58,116), (49,138), (64,109), (45,158), (112,66), (143,52), (53,141), (75,100), (138,56), (146,53), (61,127), (115,68), (103,79), (69,119), (62,142), (124,71), (155,58), (118,78), (101,92), (62,150), (110,88), (149,65), (140,71), (122,84), (113,95), (99,109), (89,123), (69,159), (84,132), (134,83), (72,159), (130,89), (101,116), (75,158), (134,89), (99,124), (101,122), (97,134), (160,83), (95,140), (158,90), (96,151), (141,103), (132,112), (157,97), (103,148), (102,152), (99,158), (120,131), (152,105), (114,142), (134,126), (154,112), (145,120), (134,131), (114,155), (149,120), (158,120), (126,158), (140,146), (147,142), (141,152), (137,157), (145,157)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(1,4), (10,1), (2,20), (2,55), (28,5), (3,52), (3,63), (7,42), (3,101), (2,155), (9,53), (4,141), (148,4), (69,9), (10,63), (48,14), (115,6), (144,5), (10,76), (17,46), (13,66), (21,42), (16,56), (28,33), (10,102), (48,22), (16,68), (11,99), (10,114), (19,61), (64,19), (62,20), (83,15), (79,16), (144,9), (65,20), (22,66), (21,72), (23,67), (29,61), (119,15), (19,100), (130,15), (105,19), (156,13), (40,52), (46,46), (16,133), (19,112), (15,146), (41,55), (63,36), (137,17), (63,38), (93,27), (23,119), (111,25), (95,30), (38,81), (142,22), (112,28), (30,108), (96,34), (32,109), (43,83), (89,42), (37,102), (159,24), (101,38), (35,111), (139,28), (43,93), (57,71), (82,52), (107,41), (53,84), (45,100), (90,50), (156,29), (66,71), (45,105), (44,111), (55,89), (42,117), (99,50), (32,158), (83,61), (61,84), (64,81), (106,50), (50,108), (52,104), (137,43), (104,57), (108,55), (57,109), (41,152), (65,96), (47,135), (112,58), (66,100), (89,75), (75,93), (75,95), (95,75), (99,73), (78,94), (58,127), (124,60), (119,63), (149,51), (108,75), (156,52), (57,145), (77,108), (59,143), (134,66), (92,97), (76,120), (104,90), (149,64), (85,113), (132,76), (98,112), (145,76), (73,153), (81,140), (79,148), (91,137), (94,138), (154,85), (118,112), (89,153), (116,123), (111,130), (129,112), (97,149), (152,96), (157,93), (129,115), (98,152), (117,128), (107,144), (109,143), (129,124), (153,105), (127,131), (146,118), (124,144), (134,135), (120,154), (122,156), (133,146), (134,153), (137,153), (147,143), (148,150), (153,146), (156,144), (155,150)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
